m2	nlocaltemps	dist	chain_delta_log_evidence	af	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	chain_log_noise_evidence	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	nulllogl	lambda2	h1_cplx_snr_arg	sky_frame	temperature	segmentstart	deltalogl	h1_cplx_snr_amp	lambda1	loglv1	m1	ra	v1_cplx_snr_arg	dlam_tilde	l_peak	lal_pnorder	h1v1_relative_phase	chain_log_bayes_factor	psi	nifo	loglh1	costheta_jn	a2z	time	segmentlength	a1	a2	ntemps	chain_log_evidence	optimal_snr	alpha	a1z	phase_maxl	lam_tilde	l1v1_relative_phase	theta_jn	randomseed	mc	l1_cplx_snr_amp	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	v1_cplx_snr_amp	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	samplerate	matched_filter_snr	mf	
1.397570210409134761e+00	1.000000000000000000e+00	1.313831116212259076e+02	1.583851826821830855e+01	7.063016203645957614e-01	1.118917907177749704e+01	1.000000000000000000e+02	0.000000000000000000e+00	-8.660855214902163368e-02	-1.953430534990916669e+02	1.211043887283682707e+01	2.798689330084597415e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.395646547576546936e+01	-1.953430534990916669e+02	1.974286716205758239e+03	1.731632722304182082e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.713865880233261976e+02	1.033976470626866195e+01	4.610074635451128415e+02	5.746174261536594230e+01	1.401119119675462876e+00	3.807045576502957829e+00	1.914554490433984180e+00	3.152900719949073505e+02	3.837295318521861898e+00	-1.000000000000000000e+00	-1.829217681298018761e-01	3.086070061959216559e+01	8.560941322498860639e-01	3.000000000000000000e+00	5.964359814214823530e+01	9.741951033940990934e-01	2.420846292248497456e-01	1.197042098004635334e+09	1.280000000000000000e+02	1.113427122240613354e-01	2.420846292248497456e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.959106536395208664e+01	1.051675298685346371e+00	-1.113427122240613354e-01	1.822645243312865038e+00	1.214626206284492810e+03	-9.631321598078024238e-02	2.276692724797947376e-01	1.200664610000000000e+08	1.218199111093238862e+00	1.194249959385608229e+01	1.511152166119742724e+01	1.864981096845236266e+02	2.000000000000000000e+01	1.818241274453203937e+00	1.197042098018041611e+09	6.514687475634324543e-02	9.974670895454268438e-01	1.030249712404192763e+01	2.499995980052173161e-01	6.000000000000000000e+01	1.058061359759547493e+01	4.439273084733304842e+00	0.000000000000000000e+00	-7.136493137563916234e-01	4.096000000000000000e+03	1.880274041783800243e+01	2.658073075668650365e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.334573870584843007e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.006235112659434705e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.091077567806644666e-02	-1.953430534990916669e+02	1.260576171614947860e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.285091745769307181e+01	-1.953430534990916669e+02	3.496935732622296200e+02	2.696895894831854434e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.724921360413985951e+02	1.038867080093461226e+01	4.218529982735429257e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.860728364065226792e+00	2.722332977386329400e+00	-8.135398335741388109e+02	3.837293499425686427e+00	-1.000000000000000000e+00	-2.543708255447496569e-02	3.086070061959216559e+01	2.911927431299931257e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.372779927337018258e-01	2.420827925853979989e-01	1.197042098005379915e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.957906390303348587e+01	1.076723626995073735e+00	-1.113427553534671322e-01	2.687453067095697090e+00	2.291858367812165852e+03	-6.634785823254141235e-02	3.560586333192982678e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.183403120406168618e+01	1.515853785506760687e+01	1.876506738964662020e+02	2.000000000000000000e+01	2.655985119153787988e+00	1.197042098017783165e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.027281490473951919e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.109881095792943206e+01	4.546311778901960921e+00	0.000000000000000000e+00	-6.766142094268854379e-01	4.096000000000000000e+03	1.878055435887351976e+01	2.658131586889112885e+00
1.397570210409134761e+00	1.000000000000000000e+00	6.765935905291723884e+01	1.583851826821830855e+01	7.063016203645957614e-01	1.111807384118295694e+01	1.000000000000000000e+02	0.000000000000000000e+00	-6.156209258667733053e-02	-1.953430534990916669e+02	1.193850601024580804e+01	2.798689330084597415e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.244778485209889141e+01	-1.953430534990916669e+02	2.841940288396649066e+03	1.046446185742978541e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.728952686469927755e+02	1.043263622806476221e+01	4.050216544583549876e+03	5.746174261536594230e+01	1.401119119675462876e+00	3.815127194515352649e+00	1.054862364881615111e+00	-2.578596701877270903e+02	3.837295318521872112e+00	-1.000000000000000000e+00	-8.416179138636792345e-03	3.086070061959216559e+01	2.219980362069088997e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.088011877940673555e-01	2.420846292248497456e-01	1.197042098004619122e+09	1.280000000000000000e+02	1.113427122240613354e-01	2.420846292248497456e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.940516746127373793e+01	1.075002345038333473e+00	-1.113427122240613354e-01	1.072987350503238346e+00	3.448509018966584790e+03	5.314591344804098227e-02	1.037004646683438391e+00	1.200664610000000000e+08	1.218199111093238862e+00	1.192928019973908960e+01	1.312062601800069928e+01	1.860158946649934819e+02	2.000000000000000000e+01	1.108008278329656093e+00	1.197042098017668724e+09	6.514687475634324543e-02	9.974670895454269548e-01	1.030888486909821999e+01	2.499995980052173161e-01	6.000000000000000000e+01	1.050814124883202538e+01	4.490312054887646731e+00	0.000000000000000000e+00	-7.230952752640430470e-01	4.096000000000000000e+03	1.888752466525711782e+01	2.658073075668650365e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.102666123692395814e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.043623796387461589e+01	1.000000000000000000e+02	0.000000000000000000e+00	-6.678110024360428554e-02	-1.953430534990916669e+02	1.145653349525440490e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.198021488166750714e+01	-1.953430534990916669e+02	1.201388234752930657e+03	1.003923508286103328e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.733628386174241598e+02	1.040403704242939220e+01	4.357486507721187081e+02	5.746174261536594230e+01	1.401150087982456993e+00	3.816163395095509614e+00	1.139499766848041329e+00	1.592397186641430551e+02	3.837293499425686427e+00	-1.000000000000000000e+00	-1.355762585619380012e-01	3.086070061959216559e+01	5.223450578678701106e-02	3.000000000000000000e+00	5.964359814214823530e+01	8.211426917020618887e-01	2.420827925853979989e-01	1.197042098004972458e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.844817867382180410e+01	1.058862503689668388e+00	-1.113427553534671322e-01	1.071846614560241884e+00	8.170407433793176324e+02	-6.879515831833371564e-02	6.073859993946759683e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.188702712373178549e+01	1.458589471478792099e+01	1.879487333322120719e+02	2.000000000000000000e+01	1.070704608529707613e+00	1.197042098017935038e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.023771303630258878e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.000840016260089627e+01	4.497204609639732453e+00	0.000000000000000000e+00	-7.105101031203835404e-01	4.096000000000000000e+03	1.879158347179860300e+01	2.658131586889112885e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.001189047580304816e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.049186419351061339e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.128814690231205731e-02	-1.953430534990916669e+02	1.212888172585133617e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.282756850814939753e+01	-1.953430534990916669e+02	1.227584042969631128e+03	-4.553488272241958956e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.725154849909422694e+02	1.032440667094484787e+01	4.727835109104866206e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.842937095044395068e+00	-5.814856799687808664e-01	-7.372951985737487348e+02	3.837293499425686427e+00	-1.000000000000000000e+00	1.261368527445849708e-01	3.086070061959216559e+01	1.158839275123113133e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.927182466413054351e-01	2.420827925853979989e-01	1.197042098005135298e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.925753697117537655e+01	1.061789220687151536e+00	-1.113427553534671322e-01	5.785617058187852990e+00	2.984721978414288060e+03	1.148487058422729135e-01	8.055450454291395168e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.183879867316273149e+01	1.429626675023527760e+01	1.868117517411775452e+02	2.000000000000000000e+01	-4.666369741265078419e-01	1.197042098017709255e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.033246012329763630e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.066131999432649202e+01	4.487456799321689616e+00	0.000000000000000000e+00	-7.082041292358236539e-01	4.096000000000000000e+03	1.877299818125082354e+01	2.658131586889112885e+00
1.397600767608135897e+00	1.000000000000000000e+00	8.610649704920939485e+01	1.583851826821830855e+01	7.063013222204767017e-01	9.884204250167510253e+00	1.000000000000000000e+02	0.000000000000000000e+00	-8.003153236510085478e-02	-1.953430534990916669e+02	1.057352016099149417e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.432869684616741779e+01	-1.953430534990916669e+02	2.789173891095229010e+02	3.046023020842364204e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.710143566529242491e+02	1.030819435197205358e+01	3.559619489537787103e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.809313241547841677e+00	3.136894874591208193e+00	-6.898424221502008322e+02	3.837293499425686427e+00	-1.000000000000000000e+00	-9.087185374884398925e-02	3.086070061959216559e+01	2.807856706750059939e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.191401441275251827e-01	2.420827925853979989e-01	1.197042098004600048e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.718816636222722138e+01	1.053863788631311582e+00	-1.113427553534671322e-01	3.105854434538435349e+00	1.925837330872727762e+03	-1.084032138374313448e-02	1.024951729011343460e+00	1.200664610000000000e+08	1.218225891378720505e+00	1.190363096642696839e+01	1.384394577238324509e+01	1.848583024253074996e+02	2.000000000000000000e+01	3.126054553207465059e+00	1.197042098017984152e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.033941914741087764e+01	2.499995979297553461e-01	6.000000000000000000e+01	9.270180183884034975e+00	4.449498559183294510e+00	0.000000000000000000e+00	-7.188615443122640114e-01	4.096000000000000000e+03	1.881370748589946373e+01	2.658131586889112885e+00
1.397570210409134983e+00	1.000000000000000000e+00	1.219592532661870194e+02	1.583851826821830855e+01	7.063016203645955393e-01	8.897073196703896514e+00	1.000000000000000000e+02	0.000000000000000000e+00	4.697192860067067599e-02	-1.953430534990916669e+02	1.094908210845737884e+01	2.798689330084597859e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.180841628020323242e+01	-1.953430534990916669e+02	3.718408960232840400e+03	2.590420499980877977e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.735346372188884345e+02	1.038374340398005558e+01	4.831044410638822228e+03	5.746174261536594230e+01	1.401119119675462876e+00	3.858415479761942990e+00	2.502838653585905959e+00	-2.389736438548289357e+02	3.837295318521882326e+00	-1.000000000000000000e+00	8.758184639497201829e-02	3.086070061959216559e+01	2.388975702458953521e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.854657626073775267e-01	2.420846292248497456e-01	1.197042098005327940e+09	1.280000000000000000e+02	1.113427122240613354e-01	2.420846292248497456e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.705772483137556961e+01	1.061407809282267412e+00	-1.113427122240613354e-01	2.546404117351168672e+00	4.276969526184115239e+03	4.060991779430134230e-02	4.833009941280791422e-01	1.200664610000000000e+08	1.218199111093238862e+00	1.193936123584341047e+01	1.488822994522531751e+01	1.884228671641137396e+02	2.000000000000000000e+01	2.543448571380207301e+00	1.197042098017840862e+09	6.514687475634324543e-02	9.974670895454270658e-01	1.030850683355956399e+01	2.499995980052172606e-01	6.000000000000000000e+01	9.587787332731069867e+00	4.446957677162643563e+00	0.000000000000000000e+00	-6.889721227649687751e-01	4.096000000000000000e+03	1.886615551390774925e+01	2.658073075668650365e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.123870098766280563e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.030104537024796585e+01	1.000000000000000000e+02	0.000000000000000000e+00	2.712919952196468643e-03	-1.953430534990916669e+02	1.293595993430546542e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.138904685196138189e+01	-1.953430534990916669e+02	1.171368899062850687e+03	2.238075782205213304e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.739540066471302850e+02	1.040212593777959782e+01	4.674338203395471282e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.843928512548579590e+00	2.429050988836149116e+00	-7.377886194796141126e+02	3.837293499425686427e+00	-1.000000000000000000e+00	-1.909752066309358121e-01	3.086070061959216559e+01	2.770491952089381371e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.362782117271734261e-01	2.420827925853979989e-01	1.197042098005582571e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.999791935347240468e+01	1.064981824344447325e+00	-1.113427553534671322e-01	2.290287868299048846e+00	2.929871158858291892e+03	-1.936881265831322807e-01	5.803364649456094204e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.191327879856100935e+01	1.464303624946621518e+01	1.885970428965964913e+02	2.000000000000000000e+01	2.235362862253016836e+00	1.197042098017813444e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.022245573708296007e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.124571844419567412e+01	4.511372281598527323e+00	0.000000000000000000e+00	-6.770536108240357009e-01	4.096000000000000000e+03	1.875130410947433646e+01	2.658131586889112885e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.111542225091486813e+02	1.583851826821830855e+01	7.063013222204767017e-01	9.621637228100173189e+00	1.000000000000000000e+02	0.000000000000000000e+00	1.664635852507867497e-03	-1.953430534990916669e+02	1.108046682821878370e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.319255744939260921e+01	-1.953430534990916669e+02	2.337441556503717948e+03	-1.609556715685988237e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.721504960496990577e+02	1.036943073329954501e+01	4.818353116313248393e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.836942908032982658e+00	-1.729577107567511485e+00	-5.246124233541643207e+02	3.837293499425686427e+00	-1.000000000000000000e+00	1.200203918815230253e-01	3.086070061959216559e+01	3.079575852274397896e+00	3.000000000000000000e+00	5.964359814214823530e+01	7.690454394532192373e-01	2.420827925853979989e-01	1.197042098004982233e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.759008685222182322e+01	1.072289611981065871e+00	-1.113427553534671322e-01	4.637066040163049685e+00	3.582873766275744401e+03	1.183557560290156019e-01	6.934499010446911749e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.186532397124492100e+01	1.460994705552585060e+01	1.867604431052249083e+02	2.000000000000000000e+01	-1.611221351538496105e+00	1.197042098017848253e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.030256197884163072e+01	2.499995979297553461e-01	6.000000000000000000e+01	9.698376533641443586e+00	4.459848960536420215e+00	0.000000000000000000e+00	-7.118766586006406438e-01	4.096000000000000000e+03	1.879895220660259980e+01	2.658131586889112885e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.003606390890753488e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.053416386059993748e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.345476945368041299e-02	-1.953430534990916669e+02	1.185931561373265275e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.123341053004952528e+01	-1.953430534990916669e+02	1.855625676711498727e+03	-4.700812227983310332e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.741096429690421417e+02	1.041101515643321740e+01	1.759787399367716262e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.831753029171374614e+00	-4.839434000183746032e-01	1.757176099190547802e+01	3.837293499425686427e+00	-1.000000000000000000e+00	1.386217722004357000e-02	3.086070061959216559e+01	2.403221040376023243e+00	3.000000000000000000e+00	5.964359814214823530e+01	7.649900567567713416e-01	2.420827925853979989e-01	1.197042098004724026e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.900905723439815986e+01	1.068081726407819287e+00	-1.113427553534671322e-01	5.818186160086958658e+00	1.807522482288765787e+03	3.731694667372398300e-02	6.997704353201081862e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.193815792963563460e+01	1.430350143693375919e+01	1.884131444059759133e+02	2.000000000000000000e+01	-4.466264533446504537e-01	1.197042098017634869e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.025702091773613489e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.047531774565965890e+01	4.459141534822226305e+00	0.000000000000000000e+00	-7.102551156899360452e-01	4.096000000000000000e+03	1.886687583703526627e+01	2.658131586889112885e+00
1.397570210409134761e+00	1.000000000000000000e+00	1.251006030180653852e+02	1.583851826821830855e+01	7.063016203645957614e-01	9.788734949441902700e+00	1.000000000000000000e+02	0.000000000000000000e+00	2.260380054355692891e-02	-1.953430534990916669e+02	1.193479831018511383e+01	2.798689330084597415e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.494538174256479124e+01	-1.953430534990916669e+02	3.997076695390413079e+03	3.080859248080552337e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.703976717565268757e+02	1.043333291832190390e+01	1.766029910484162428e+02	5.746174261536594230e+01	1.401119119675462876e+00	3.852746775958108216e+00	3.128177301805290522e+00	7.973582681455183092e+02	3.837295318521872112e+00	-1.000000000000000000e+00	-4.731805372473818494e-02	3.086070061959216559e+01	1.278853850194856090e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.058527714763449312e-01	2.420846292248497456e-01	1.197042098005365610e+09	1.280000000000000000e+02	1.113427122240613354e-01	2.420846292248497456e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.859270595805678283e+01	1.062752524396166853e+00	-1.113427122240613354e-01	3.085273649794119777e+00	2.079209070935302861e+03	-6.992185426829511385e-02	6.336820565431624530e-01	1.200664610000000000e+08	1.218199111093238862e+00	1.194580025867295525e+01	1.496452366049928884e+01	1.853621954170261574e+02	2.000000000000000000e+01	3.058255447536995408e+00	1.197042098018014193e+09	6.514687475634324543e-02	9.974670895454269548e-01	1.031075992180856460e+01	2.499995980052173161e-01	6.000000000000000000e+01	1.036484308745373362e+01	4.472800178366667545e+00	0.000000000000000000e+00	-6.810859506600851487e-01	4.096000000000000000e+03	1.890493547830197585e+01	2.658073075668650365e+00
1.397600767608135897e+00	1.000000000000000000e+00	8.434392666436777120e+01	1.583851826821830855e+01	7.063013222204767017e-01	8.990017809674114346e+00	1.000000000000000000e+02	0.000000000000000000e+00	1.526796837668493723e-01	-1.953430534990916669e+02	1.324651399521148853e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.063936273378789110e+01	-1.953430534990916669e+02	1.523204773819640195e+03	1.686798867513552791e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.747036907653037758e+02	1.027773885173299817e+01	6.420477081104518220e+02	5.746174261536594230e+01	1.401150087982456993e+00	3.900237171221411892e+00	1.566597330442876634e+00	1.830707460957013666e+02	3.837293499425686427e+00	-1.000000000000000000e+00	1.202015370706761566e-01	3.086070061959216559e+01	2.995225700520128598e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.794312644364650877e-01	2.420827925853979989e-01	1.197042098006398201e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.958015828723192442e+01	1.063844460066678099e+00	-1.113427553534671322e-01	1.590575033278280648e+00	1.080868637935977631e+03	-3.247814669617365979e-02	9.527656263334220998e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.191156761266214659e+01	1.378189958297699569e+01	1.884855903482807662e+02	2.000000000000000000e+01	1.534119183746703197e+00	1.197042098017770052e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.033982759563310161e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.127351078011927221e+01	4.458851806678596930e+00	0.000000000000000000e+00	-6.348219333216665872e-01	4.096000000000000000e+03	1.868187570810973241e+01	2.658131586889112885e+00
1.397600767608135897e+00	1.000000000000000000e+00	1.039878950163323594e+02	1.583851826821830855e+01	7.063013222204767017e-01	1.055091268775507984e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.257116394894008948e-03	-1.953430534990916669e+02	1.221528670406817518e+01	2.798750855590593112e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.133803471356100090e+01	-1.953430534990916669e+02	4.126127429499250866e+03	2.641743088403855300e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.740050187855306660e+02	1.040230747609949802e+01	3.364949299413191056e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.839360127038004222e+00	2.550827833548863666e+00	1.542527767988451615e+02	3.837293499425686427e+00	-1.000000000000000000e+00	9.091525485499163395e-02	3.086070061959216559e+01	2.529744980819033096e-01	3.000000000000000000e+00	5.964359814214823530e+01	7.131632608978062393e-01	2.420827925853979989e-01	1.197042098004943609e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.942966551659689145e+01	1.065630888835097601e+00	-1.113427553534671322e-01	2.614267326913354950e+00	3.744031898801892567e+03	8.965813846009762500e-02	7.767959023374592098e-01	1.200664610000000000e+08	1.218225891378720505e+00	1.191215261106588486e+01	1.441001466348168236e+01	1.884150334490123555e+02	2.000000000000000000e+01	2.640485972008961291e+00	1.197042098017746210e+09	6.514591497780142237e-02	9.974668521204377303e-01	1.032369592547189008e+01	2.499995979297553461e-01	6.000000000000000000e+01	1.081558663594436709e+01	4.496820537706530452e+00	0.000000000000000000e+00	-7.093175896971889438e-01	4.096000000000000000e+03	1.886961169274100669e+01	2.658131586889112885e+00
1.397600767608135452e+00	1.000000000000000000e+00	8.203875874437606797e+01	1.583851826821830855e+01	7.063013222204769237e-01	9.440822720613137875e+00	1.000000000000000000e+02	0.000000000000000000e+00	8.186508941282655272e-02	-1.953430534990916669e+02	1.221980837656337293e+01	2.798750855590592224e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.473323781225627727e+01	-1.953430534990916669e+02	1.558680477083255028e+03	-5.540795168418122252e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.706098156868353897e+02	1.031616086721775183e+01	3.661194854147075603e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.873300315074140965e+00	-6.542999624655035928e-01	-4.440121217910883047e+02	3.837293499425686427e+00	-1.000000000000000000e+00	1.002204456236914787e-01	3.086070061959216559e+01	1.505164920065737322e+00	3.000000000000000000e+00	5.964359814214823530e+01	4.875465286206033810e-01	2.420827925853979989e-01	1.197042098005759478e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.872666322745947554e+01	1.052472790676320713e+00	-1.113427553534671322e-01	5.667534317927447773e+00	2.614153297163681145e+03	1.835535621086492597e-02	1.061518864585208499e+00	1.200664610000000000e+08	1.218225891378720060e+00	1.190922760666376412e+01	1.369876657822103283e+01	1.843085822650564296e+02	2.000000000000000000e+01	-6.359446062546386669e-01	1.197042098017832518e+09	6.514591497780139462e-02	9.974668521204376193e-01	1.033980464725757287e+01	2.499995979297554294e-01	6.000000000000000000e+01	1.059410521151783335e+01	4.507575168031592305e+00	0.000000000000000000e+00	-6.710198309028174712e-01	4.096000000000000000e+03	1.880341792605968720e+01	2.658131586889112441e+00
1.397600767608135452e+00	1.000000000000000000e+00	1.356341052487698278e+02	1.583851826821830855e+01	7.063013222204769237e-01	1.016492926561721255e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.068133222551370665e-02	-1.953430534990916669e+02	1.200968926065991305e+01	2.798750855590592224e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.172265025246917958e+01	-1.953430534990916669e+02	2.826179783083237908e+03	7.093039704826201719e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.736204032466224874e+02	1.039359801833783337e+01	1.160812678519205292e+03	5.746174261536594230e+01	1.401150087982456993e+00	3.844941323700591163e+00	6.552795312975284725e-01	3.460724920524718868e+02	3.837293499425686427e+00	-1.000000000000000000e+00	5.402443918509192144e-02	3.086070061959216559e+01	1.950216059167053428e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.419396900028853548e-01	2.420827925853979989e-01	1.197042098005069971e+09	1.280000000000000000e+02	1.113427553534671322e-01	2.420827925853979989e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.890632814570401621e+01	1.068279804674695743e+00	-1.113427553534671322e-01	6.891573270043315214e-01	1.990174179039347109e+03	4.334310695957821480e-02	3.424354180024976047e-01	1.200664610000000000e+08	1.218225891378720060e+00	1.189228839877751298e+01	1.520707374114981114e+01	1.888274769877722861e+02	2.000000000000000000e+01	6.986226382571065763e-01	1.197042098017757654e+09	6.514591497780139462e-02	9.974668521204376193e-01	1.030140047400058378e+01	2.499995979297554294e-01	6.000000000000000000e+01	1.048288227733329414e+01	4.464417097553845970e+00	0.000000000000000000e+00	-6.962875868363253007e-01	4.096000000000000000e+03	1.885093521444798981e+01	2.658131586889112441e+00
